teacher_id,school_id,district_id,triplet_id,year,tested,interviewed,treatment,SD,quota,certified,PAID,TARGET,NOTELIGIBLE,ngscore,S1,pursue,secondjob,secondjobhours,base_pay,additional_pay,certification_pay,totalpay,problems,happy,absent,quota_year
3040,244,14,82,0,tested,interviewed,control,primary school,not in quota,not certified,0,1,0,.89770651,bachelor's degree,,no second job,0,2.431,1.01924,0,3.4502401,,,0,
3088,250,14,84,0,tested,interviewed,control,primary school,in quota,not certified,0,1,0,-.089710355,no bachelor's degree,,no second job,0,2.6781,.43136001,0,3.1094601,,,0,2009
3088,250,14,84,2,tested,interviewed,control,primary school,in quota,certified,1,1,0,1.5958607,no bachelor's degree,0,no second job,0,3.2894,.43854001,2.266,5.9939399,no,yes,0,2009
3088,250,14,84,3,tested,interviewed,control,primary school,in quota,certified,1,1,0,1.3671204,no bachelor's degree,0,no second job,0,3.4286,.44556001,2.39734,6.2715001,no,yes,0,2009
3089,250,14,84,3,tested,not interviewed,control,primary school,,,,1,0,-.32388571,,,,,,,,,,,,
3089,250,14,84,0,tested,interviewed,control,primary school,not in quota,not certified,0,1,0,-1.0771275,bachelor's degree,,no second job,0,2.3089,.81944603,0,3.128346,,,0,
3089,250,14,84,2,tested,interviewed,control,primary school,in quota,not certified,0,1,0,.93686306,bachelor's degree,0,no second job,0,2.8268,1.0846781,0,3.911478,no,no,0,2011
3091,250,14,84,2,tested,interviewed,control,primary school,in quota,certified,1,1,0,1.1016126,bachelor's degree,0,no second job,0,3.2009,.61308497,2.2,6.0139852,no,yes,0,2009
3091,250,14,84,3,tested,interviewed,control,primary school,in quota,certified,1,1,0,-.016430127,bachelor's degree,0,no second job,0,3.3363,.44556001,2.39734,6.1792002,no,yes,0,2009
3091,250,14,84,0,tested,interviewed,control,primary school,in quota,not certified,0,1,0,.23942859,bachelor's degree,,no second job,0,2.6144,.43134001,0,3.0457401,,,0,2009
3090,250,14,84,0,tested,interviewed,control,primary school,not in quota,not certified,0,1,0,-.74798846,no bachelor's degree,,second job,4,2.4907,.90693998,0,3.39764,,,0,
3090,250,14,84,2,tested,interviewed,control,primary school,in quota,certified,0,1,0,1.2663622,no bachelor's degree,0,no second job,0,3.0309,1.1947449,0,4.2256451,yes,yes,0,2010
3090,250,14,84,3,tested,interviewed,control,primary school,in quota,certified,1,1,0,.75220919,no bachelor's degree,1,no second job,0,3.0309,1.039566,2.25,6.320466,no,yes,0,2010
3092,250,14,84,0,tested,interviewed,control,primary school,in quota,not certified,0,1,0,.07485912,no bachelor's degree,,no second job,0,2.6786,.43130001,0,3.1099,,,0,2009
3092,250,14,84,2,tested,interviewed,control,primary school,in quota,certified,1,1,0,1.4311117,no bachelor's degree,0,no second job,0,3.4286,.97188598,2.272135,6.6726208,no,yes,0,2009
3092,250,14,84,3,tested,interviewed,control,primary school,in quota,certified,1,1,0,.44475338,no bachelor's degree,0,no second job,0,3.4286,.44556001,2.45616,6.3303199,no,yes,0,2009
3093,250,14,84,0,tested,interviewed,control,primary school,not in quota,not certified,0,1,0,.56856751,bachelor's degree,,no second job,0,1.8561,.75605398,0,2.612154,,,0,
3093,250,14,84,3,tested,interviewed,control,primary school,in quota,not certified,0,1,0,.75220919,bachelor's degree,0,no second job,0,2.6387,.88485801,0,3.5235579,no,yes,0,2012
3093,250,14,84,2,tested,interviewed,control,primary school,not in quota,not certified,0,1,0,-.38113236,bachelor's degree,0,second job,10,2.2114,.94941199,0,3.1608119,yes,yes,0,
3094,250,14,84,2,tested,interviewed,control,primary school,in quota,certified,1,1,0,1.4311117,bachelor's degree,0,second job,18,3.4286,1.0700001,2.4166,6.9152002,no,yes,0,2009
3094,250,14,84,0,tested,not interviewed,control,primary school,,,,1,0,.73313701,,,,,,,,,,,,
3095,250,14,84,3,not tested,interviewed,control,primary school,not in quota,not certified,0,,,,bachelor's degree,0,no second job,0,1.7742,.474628,0,2.2488279,yes,yes,0,
3048,245,14,82,0,tested,interviewed,control,primary school,in quota,certified,0,0,0,.23942859,bachelor's degree,,second job,24,2.6144,.82962799,0,3.4440279,,,0,2008
3048,245,14,82,2,tested,interviewed,control,primary school,in quota,certified,1,0,0,1.1016126,bachelor's degree,0,no second job,0,2.8692,1.0762,2.217565,6.1629648,no,yes,0,2008
3048,245,14,82,3,tested,not interviewed,control,primary school,,,1,0,0,.5984813,,,,,,,,,,,,
3047,245,14,82,0,tested,interviewed,control,primary school,not in quota,not certified,0,1,0,-.91255796,bachelor's degree,,no second job,0,1.403,.22229999,0,1.6253,,,0,
3047,245,14,82,2,tested,interviewed,control,primary school,not in quota,not certified,0,1,0,1.1016126,bachelor's degree,0,no second job,0,1.5134,.33554,0,1.84894,no,yes,0,
3047,245,14,82,3,tested,interviewed,control,primary school,in quota,not certified,0,1,0,1.2133925,bachelor's degree,0,no second job,0,1.7022,.34055999,0,2.0427599,no,yes,0,2012
3051,245,14,82,2,tested,interviewed,control,primary school,not in quota,not certified,0,1,0,1.5958607,bachelor's degree,0,second job,1,.125,0,0,.125,yes,no,0,
3051,245,14,82,3,tested,interviewed,control,primary school,not in quota,not certified,0,1,0,.75220919,bachelor's degree,0,no second job,0,,0,0,,yes,no,1,
3051,245,14,82,0,tested,interviewed,control,primary school,not in quota,not certified,0,1,0,-.089710355,bachelor's degree,,no second job,0,.1,0,0,.1,,,0,
3049,245,14,82,0,tested,interviewed,control,primary school,in quota,not certified,0,1,0,-.41884953,bachelor's degree,,second job,0,2.1541,.801974,0,2.956074,,,0,2008
3049,245,14,82,2,not tested,not interviewed,control,primary school,,,0,1,0,,,,,,,,,,,,,
3049,245,14,82,3,tested,interviewed,control,primary school,in quota,certified,0,1,0,-.47761339,bachelor's degree,0,second job,,2.7535,.93873,0,3.69223,no,yes,1,2011
3054,245,14,82,0,tested,interviewed,control,primary school,in quota,certified,0,0,0,-.089710355,bachelor's degree,,no second job,0,2.6144,.92421597,0,3.5386159,,,0,2008
3054,245,14,82,2,tested,interviewed,control,primary school,in quota,certified,1,0,0,.27786535,bachelor's degree,0,second job,3,2.9397,1.204441,2.217565,6.3617058,no,yes,0,2008
3054,245,14,82,3,tested,interviewed,control,primary school,in quota,certified,1,0,0,.29102546,bachelor's degree,0,second job,20,3.3763,1.1223201,2.488745,6.9873652,yes,yes,0,2008
3052,245,14,82,0,tested,interviewed,control,primary school,not in quota,not certified,0,1,0,.40399808,bachelor's degree,,no second job,0,2.2764,.81489599,0,3.091296,,,0,
3052,245,14,82,2,tested,interviewed,control,primary school,not in quota,not certified,0,1,0,1.1016126,bachelor's degree,0,second job,14,2.5596,1.103549,0,3.6631491,yes,no,0,
3052,245,14,82,3,not tested,interviewed,control,primary school,in quota,certified,0,1,0,,bachelor's degree,0,second job,,2.87,.97545999,0,3.8454599,yes,yes,1,2011
3050,245,14,82,2,not tested,not interviewed,control,primary school,,,1,0,0,,,,,,,,,,,,,
3050,245,14,82,0,tested,interviewed,control,primary school,in quota,certified,1,0,0,.23942859,bachelor's degree,,no second job,0,2.8505,.88064998,3.05,6.7811499,,,0,2006
3050,245,14,82,3,tested,interviewed,control,primary school,in quota,certified,1,0,0,-.016430127,bachelor's degree,0,no second job,0,3.5234,.97545999,2.426608,6.925468,no,yes,0,2006
3053,245,14,82,3,tested,interviewed,control,primary school,not in quota,not certified,0,,,.75220919,bachelor's degree,0,no second job,0,,0,0,,yes,yes,0,
3053,245,14,82,2,tested,interviewed,control,primary school,not in quota,not certified,0,,,1.4311117,bachelor's degree,0,no second job,0,.1,0,0,.1,yes,no,0,
3097,251,14,84,0,tested,interviewed,control,primary school,in quota,certified,0,0,0,.73313701,bachelor's degree,,no second job,0,2.6144,.43130001,0,3.0457001,,,0,2008
3097,251,14,84,2,not tested,not interviewed,control,primary school,,,,0,0,,,,,,,,,,,,,
3097,251,14,84,3,tested,interviewed,control,primary school,in quota,certified,1,0,0,2.1357591,bachelor's degree,0,second job,6,3.3363,.056559999,2.4,5.79286,no,yes,0,2008
3099,251,14,84,3,tested,interviewed,control,primary school,in quota,certified,1,0,0,2.2894869,bachelor's degree,0,no second job,0,3.6208,.18557601,2.6,6.4063759,no,yes,0,2007
3099,251,14,84,2,tested,interviewed,control,primary school,in quota,certified,1,0,0,1.2663622,bachelor's degree,0,no second job,0,3.6208,.642479,2.416666,6.679945,no,yes,0,2007
3099,251,14,84,0,tested,interviewed,control,primary school,in quota,certified,1,0,0,.89770651,bachelor's degree,,no second job,0,2.8118,.43130001,2.000645,5.2437449,,,0,2007
3104,251,14,84,0,tested,interviewed,control,primary school,in quota,not certified,0,1,0,1.062276,no bachelor's degree,,no second job,0,2.8118,.529836,0,3.3416359,,,0,2009
3104,251,14,84,2,tested,interviewed,control,primary school,in quota,certified,1,1,0,.77211374,no bachelor's degree,0,no second job,0,3.4739,.75301301,2.385355,6.612268,no,yes,0,2009
3104,251,14,84,3,tested,interviewed,control,primary school,in quota,certified,1,1,0,2.2894869,no bachelor's degree,0,no second job,0,3.6208,.18557601,2.5,6.306376,no,yes,0,2009
3101,251,14,84,0,tested,interviewed,control,primary school,in quota,certified,1,0,0,.73313701,bachelor's degree,,second job,0,2.9307,.86758399,2.0852,5.8834839,,,0,2007
3101,251,14,84,2,tested,interviewed,control,primary school,in quota,certified,1,0,0,.93686306,bachelor's degree,0,second job,2,3.6208,.76644403,2.48642,6.8736639,yes,yes,0,2007
3101,251,14,84,3,tested,interviewed,control,primary school,in quota,certified,1,0,0,1.9820316,bachelor's degree,0,no second job,0,3.6208,.18557601,2.6,6.4063759,no,yes,0,2007
3098,251,14,84,3,tested,interviewed,control,primary school,in quota,certified,1,0,0,.90593666,bachelor's degree,0,no second job,0,3.1591,.66851401,2.26,6.0876141,no,yes,0,2008
3098,251,14,84,2,tested,interviewed,control,primary school,in quota,certified,1,0,0,1.2663622,bachelor's degree,0,no second job,0,3.0309,1.194639,2.11242,6.3379588,no,yes,0,2008
3098,251,14,84,0,tested,interviewed,control,primary school,in quota,certified,0,0,0,.89770651,bachelor's degree,,no second job,0,2.49,.73769802,0,3.2276981,,,0,2008
3102,251,14,84,2,tested,interviewed,control,primary school,in quota,certified,1,0,0,.93686306,bachelor's degree,0,second job,9,3.0333,1.005555,2.383333,6.4221878,no,yes,0,2007
3102,251,14,84,0,tested,interviewed,control,primary school,in quota,certified,1,0,0,1.062276,bachelor's degree,,no second job,0,2.8808,.76168001,2.09576,5.7382402,,,0,2007
3103,251,14,84,2,tested,interviewed,control,primary school,in quota,certified,1,0,0,.93686306,bachelor's degree,0,no second job,0,3.3363,.749614,2.3,6.3859138,no,yes,0,2006
3103,251,14,84,0,tested,interviewed,control,primary school,in quota,certified,1,0,0,1.2268454,bachelor's degree,,no second job,0,2.725,.55229998,1.990615,5.2679148,,,0,2006
3105,251,14,84,3,tested,interviewed,control,primary school,in quota,certified,1,0,0,1.2133925,bachelor's degree,0,no second job,0,3.3363,.69599199,3.45,7.4822922,no,yes,0,2008
3096,251,14,84,3,tested,not interviewed,control,primary school,,,,,,1.3671204,,,,,,,,,,,,
3100,251,14,84,3,tested,not interviewed,control,primary school,,,,,,2.2894869,,,,,,,,,,,,
3061,246,14,82,3,tested,interviewed,treatment,primary school,in quota,not certified,0,1,0,1.2133925,bachelor's degree,0,second job,10,2.4229,.86724597,0,3.2901459,yes,no,0,2012
3061,246,14,82,2,tested,interviewed,treatment,primary school,not in quota,not certified,0,1,0,.77211374,bachelor's degree,0,no second job,0,1.9075,.92456198,0,2.832062,yes,no,0,
3061,246,14,82,0,not tested,interviewed,treatment,primary school,not in quota,not certified,0,1,0,,bachelor's degree,,no second job,0,1.7682,.74377501,0,2.511975,,,0,
3063,246,14,82,2,tested,interviewed,treatment,primary school,not in quota,not certified,0,1,0,-.38113236,bachelor's degree,0,second job,14,.1,0,0,.1,yes,no,0,
3063,246,14,82,0,tested,interviewed,treatment,primary school,not in quota,not certified,0,1,0,-.25428006,bachelor's degree,,second job,12,.1,0,0,.1,,,1,
3063,246,14,82,3,not tested,not interviewed,treatment,primary school,,,,1,0,,,,,,,,,,,,,
3055,246,14,82,2,tested,interviewed,treatment,primary school,in quota,certified,1,1,0,-1.6991278,no bachelor's degree,0,second job,12,3.0119,1.000594,2.4,6.4124942,no,yes,0,2008
3055,246,14,82,0,tested,interviewed,treatment,primary school,in quota,not certified,0,1,0,-1.0771275,no bachelor's degree,,second job,14,2.6786,.7414,0,3.4200001,,,0,2009
3055,246,14,82,3,tested,interviewed,treatment,primary school,in quota,certified,1,1,0,-1.2462525,bachelor's degree,0,second job,6,3.4206,.76418,2.3,6.4847798,no,yes,0,2009
3062,246,14,82,0,tested,interviewed,treatment,primary school,not in quota,not certified,0,0,1,1.5559844,no bachelor's degree,,second job,10,.35,0,0,.34999999,,,1,
3062,246,14,82,2,tested,interviewed,treatment,primary school,not in quota,not certified,0,0,1,1.5958607,bachelor's degree,0,second job,10,0,.20999999,0,.20999999,yes,yes,0,
3062,246,14,82,3,tested,interviewed,treatment,primary school,not in quota,not certified,0,0,1,1.9820316,bachelor's degree,0,no second job,0,,0,0,,yes,no,0,
3056,246,14,82,2,tested,interviewed,treatment,primary school,in quota,certified,1,1,0,-1.2048795,bachelor's degree,0,no second job,0,2.8692,.60168397,2.164355,5.6352391,no,yes,1,2009
3056,246,14,82,0,tested,interviewed,treatment,primary school,in quota,not certified,0,1,0,-.089710355,bachelor's degree,,no second job,0,2.5518,.4736,0,3.0253999,,,0,2009
3056,246,14,82,3,tested,interviewed,treatment,primary school,in quota,certified,1,1,0,.13729779,bachelor's degree,0,no second job,0,3.2465,.36556,2.43882,6.05088,no,yes,0,2009
3058,246,14,82,2,tested,interviewed,treatment,primary school,in quota,certified,1,1,0,-.38113236,bachelor's degree,0,no second job,0,3.0858,1.124324,2.4167,6.6268239,no,yes,0,2009
3058,246,14,82,0,tested,interviewed,treatment,primary school,in quota,not certified,0,1,0,-1.4062663,no bachelor's degree,,no second job,0,2.8605,.85916001,0,3.71966,,,0,2009
3058,246,14,82,3,tested,interviewed,treatment,primary school,in quota,certified,1,1,0,1.0596646,bachelor's degree,0,no second job,0,3.5234,.77446002,2.6,6.8978601,no,yes,0,2009
3057,246,14,82,2,not tested,not interviewed,treatment,primary school,,,,,,,,,,,,,,,,,,
3057,246,14,82,0,tested,not interviewed,treatment,primary school,,,,,,.40399808,,,,,,,,,,,,
3060,246,14,82,2,not tested,not interviewed,treatment,primary school,,,,1,0,,,,,,,,,,,,,
3060,246,14,82,3,tested,interviewed,treatment,primary school,in quota,certified,1,1,0,1.3671204,bachelor's degree,0,second job,,3.4206,1.082232,2.56,7.0628319,no,yes,0,2009
3059,246,14,82,3,tested,interviewed,treatment,primary school,in quota,certified,1,0,0,.75220919,no bachelor's degree,0,no second job,0,3.62,.78412002,2.56,6.9641199,no,yes,0,2009
3022,241,14,81,2,not tested,not interviewed,control,primary school,,,,0,1,,,,,,,,,,,,,
3022,241,14,81,0,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,.07485912,no bachelor's degree,,no second job,0,2.4482,.89476699,0,3.342967,,,1,
3024,241,14,81,2,tested,interviewed,control,primary school,in quota,certified,1,1,0,.27786535,no bachelor's degree,0,second job,1,3.3804,1.073458,2.390813,6.8446708,no,yes,0,2009
3024,241,14,81,3,not tested,interviewed,control,primary school,in quota,certified,1,1,0,,no bachelor's degree,0,second job,3,3.4739,1.101586,2,6.5754862,no,yes,0,2009
3024,241,14,81,0,tested,interviewed,control,primary school,in quota,not certified,0,1,0,-.58341897,no bachelor's degree,,second job,6,2.7444,1.004988,0,3.749388,,,0,2009
3021,241,14,81,3,tested,interviewed,control,primary school,in quota,certified,1,1,0,.44475338,no bachelor's degree,0,second job,12,3.4286,.44556001,2.8,6.67416,yes,yes,0,2010
3021,241,14,81,2,tested,interviewed,control,primary school,in quota,not certified,0,1,0,.44261491,no bachelor's degree,0,second job,0,3.2894,.61927998,0,3.90868,yes,no,0,2010
3021,241,14,81,0,tested,interviewed,control,primary school,not in quota,not certified,0,1,0,.56856751,no bachelor's degree,,second job,10,2.6786,.48487201,0,3.1634719,,,0,
3018,241,14,81,2,tested,interviewed,control,primary school,in quota,not certified,0,1,0,.27786535,bachelor's degree,0,no second job,0,1.9509,.84918398,0,2.8000839,yes,yes,0,2011
3018,241,14,81,0,tested,interviewed,control,primary school,not in quota,not certified,0,1,0,.23942859,bachelor's degree,,no second job,0,1.6227,.61337602,0,2.2360761,,,0,
3018,241,14,81,3,tested,interviewed,control,primary school,in quota,certified,0,1,0,-.47761339,bachelor's degree,0,second job,2,2.0897,.80470997,0,2.8944099,yes,no,0,2011
3020,241,14,81,0,tested,interviewed,control,primary school,in quota,certified,0,0,0,1.062276,bachelor's degree,,no second job,0,2.431,.95396698,0,3.3849671,,,0,2008
3020,241,14,81,3,tested,interviewed,control,primary school,in quota,certified,1,0,0,-.78506899,bachelor's degree,0,no second job,0,2.9494,.801916,2.226,5.9773159,yes,no,0,2008
3020,241,14,81,2,tested,interviewed,control,primary school,in quota,certified,1,0,0,.44261491,bachelor's degree,0,no second job,0,2.9494,.99993199,2.05,5.999332,no,yes,0,2008
3017,241,14,81,2,tested,interviewed,control,primary school,not in quota,not certified,0,1,0,.77211374,bachelor's degree,1,second job,4,1.6118,.39431199,0,2.0061121,yes,yes,0,
