teacher_id,school_id,district_id,triplet_id,year,treatment,SD,g_score,TARGET,ALREADYCERTIFIED,NOTELIGIBLE,S1,rank4,PAID,base_pay,additional_pay,certification_pay,secondjob,secondjobhours,quota
2269,185,11,62,0,treatment,junior secondary school,.73333335,0,1,0,bachelor's degree,rank 4,1,2.4907,.81478399,2,no second job,0,in quota
2268,185,11,62,0,treatment,junior secondary school,,1,0,0,bachelor's degree,no rank 4,0,.285,0,0,second job,40,in quota
2276,185,11,62,0,treatment,junior secondary school,,0,1,0,bachelor's degree,rank 4,1,2.725,1.0139,1.73,no second job,0,in quota
2272,185,11,62,0,treatment,junior secondary school,.89655173,1,0,0,bachelor's degree,no rank 4,0,2.1167,.79253799,0,no second job,0,in quota
2275,185,11,62,0,treatment,junior secondary school,.76666665,1,0,0,bachelor's degree,no rank 4,0,1.7085,.54145002,0,no second job,0,in quota
2274,185,11,62,0,treatment,junior secondary school,.80000001,1,0,0,bachelor's degree,no rank 4,0,1.9152,.60312003,0,no second job,0,in quota
2270,185,11,62,0,treatment,junior secondary school,,1,0,0,bachelor's degree,no rank 4,0,.285,0,0,second job,5,in quota
2273,185,11,62,0,treatment,junior secondary school,.56410259,1,0,0,bachelor's degree,no rank 4,0,1.9152,.72202802,0,second job,6,in quota
2265,185,11,62,0,treatment,junior secondary school,.51282054,1,0,0,bachelor's degree,rank 4,0,2.5518,.72877997,0,no second job,0,in quota
2264,185,11,62,0,treatment,junior secondary school,.33333334,1,0,0,bachelor's degree,no rank 4,0,.36,0,0,no second job,0,in quota
2260,185,11,62,0,treatment,junior secondary school,.36363637,1,0,0,bachelor's degree,no rank 4,0,.3,0,0,no second job,0,in quota
2263,185,11,62,0,treatment,junior secondary school,.33333334,1,0,0,bachelor's degree,no rank 4,0,1.8693,.67821598,0,no second job,0,in quota
2208,181,11,61,0,treatment,junior secondary school,.62068963,1,0,0,bachelor's degree,rank 4,0,2.5518,.915452,0,no second job,0,in quota
2197,181,11,61,0,treatment,junior secondary school,.58620691,1,0,0,bachelor's degree,no rank 4,0,.24,0,0,second job,23,not in quota
2203,181,11,61,0,treatment,junior secondary school,,0,0,1,bachelor's degree,no rank 4,0,.15,0,0,second job,11,not in quota
2201,181,11,61,0,treatment,junior secondary school,.51724136,1,0,0,bachelor's degree,no rank 4,0,1.6392,.609604,0,no second job,0,not in quota
2205,181,11,61,0,treatment,junior secondary school,,1,0,0,bachelor's degree,no rank 4,0,1.39048,.293758,0,second job,17,not in quota
2207,181,11,61,0,treatment,junior secondary school,.93103451,1,0,0,bachelor's degree,rank 4,0,2.4907,.72267002,0,second job,2,in quota
2209,181,11,61,0,treatment,junior secondary school,.86206895,1,0,0,bachelor's degree,no rank 4,0,1.32464,.53965002,0,second job,3,not in quota
2211,181,11,61,0,treatment,junior secondary school,.56666666,0,1,0,bachelor's degree,rank 4,1,2.6144,.92421597,1.817,no second job,0,in quota
2198,181,11,61,0,treatment,junior secondary school,,1,0,0,bachelor's degree,no rank 4,0,1.7808,.62612498,0,no second job,0,not in quota
2210,181,11,61,0,treatment,junior secondary school,.84615386,1,0,0,bachelor's degree,rank 4,0,2.2604,.87465602,0,no second job,0,in quota
2213,181,11,61,0,treatment,junior secondary school,,1,0,0,bachelor's degree,no rank 4,0,,0,0,second job,6,not in quota
2206,181,11,61,0,treatment,junior secondary school,.66666669,1,0,0,bachelor's degree,no rank 4,0,2.0104,.77765602,0,second job,6,not in quota
2202,181,11,61,0,treatment,junior secondary school,.75757575,1,0,0,bachelor's degree,no rank 4,0,1.42464,.75309998,0,no second job,0,not in quota
2212,181,11,61,0,treatment,junior secondary school,,1,0,0,bachelor's degree,no rank 4,0,2.1167,.79253799,0,no second job,0,in quota
2204,181,11,61,0,treatment,junior secondary school,.72727275,1,0,0,bachelor's degree,no rank 4,0,.24,0,0,second job,35,in quota
2199,181,11,61,0,treatment,junior secondary school,.72727275,1,0,0,bachelor's degree,no rank 4,0,1.7505,.3283,0,no second job,0,in quota
2218,182,11,61,0,control,junior secondary school,,0,1,0,bachelor's degree,rank 4,1,2.6597,1.101558,1.74913,no second job,0,in quota
2222,182,11,61,0,control,junior secondary school,,,,,,,,,,,,,
2223,182,11,61,0,control,junior secondary school,.48275861,0,1,0,bachelor's degree,rank 4,0,2.2604,.87465602,0,second job,8,in quota
2221,182,11,61,0,control,junior secondary school,.56666666,0,1,0,bachelor's degree,rank 4,1,2.431,.89854002,1.78125,no second job,0,in quota
2230,182,11,61,0,control,junior secondary school,.56666666,0,1,0,bachelor's degree,rank 4,1,2.2604,.43130001,1.6633,no second job,0,in quota
2224,182,11,61,0,control,junior secondary school,.86206895,0,1,0,bachelor's degree,rank 4,1,2.2604,.87465602,1.65,second job,6,in quota
2228,182,11,61,0,control,junior secondary school,.71794873,0,1,0,bachelor's degree,rank 4,1,2.2604,.43130001,,no second job,0,in quota
2217,182,11,61,0,control,junior secondary school,.79487181,0,1,0,bachelor's degree,rank 4,1,2.2267,.69252002,,no second job,0,in quota
2216,182,11,61,0,control,junior secondary school,.57575756,0,1,0,bachelor's degree,rank 4,1,2.2604,.87465602,1.6566,no second job,0,in quota
2219,182,11,61,0,control,junior secondary school,,1,0,0,bachelor's degree,rank 4,0,2.1167,.79251999,0,no second job,0,in quota
2239,183,11,61,0,control,junior secondary school,.51724136,1,0,0,bachelor's degree,no rank 4,0,1.8245,.36930001,0,no second job,0,not in quota
2241,183,11,61,0,control,junior secondary school,.48275861,1,0,0,bachelor's degree,no rank 4,0,1.15248,.34619999,0,second job,5,in quota
2232,183,11,61,0,control,junior secondary school,.62068963,1,0,0,bachelor's degree,no rank 4,0,.15,.029999999,0,second job,4,not in quota
2236,183,11,61,0,control,junior secondary school,.73333335,1,0,0,bachelor's degree,no rank 4,0,.185,0,0,second job,10,not in quota
2240,183,11,61,0,control,junior secondary school,.48717949,1,0,0,bachelor's degree,rank 4,0,2.2604,.87501597,0,no second job,0,in quota
2234,183,11,61,0,control,junior secondary school,,1,0,0,bachelor's degree,no rank 4,0,.2575,0,0,no second job,0,not in quota
2235,183,11,61,0,control,junior secondary school,.33333334,1,0,0,bachelor's degree,no rank 4,0,.175,0,0,second job,4,not in quota
2233,183,11,61,0,control,junior secondary school,.33333334,1,0,0,bachelor's degree,no rank 4,0,1.9152,.86432803,0,second job,20,not in quota
2291,186,11,62,0,control,junior secondary school,.65517241,0,1,0,bachelor's degree,rank 4,1,2.4907,.90689802,2.15,no second job,0,in quota
2284,186,11,62,0,control,junior secondary school,.62068963,0,0,1,no bachelor's degree,no rank 4,0,2.3896,.65056002,0,no second job,0,not in quota
2290,186,11,62,0,control,junior secondary school,.79310346,1,0,0,no bachelor's degree,rank 4,0,2.3323,.36930001,0,no second job,0,not in quota
2283,186,11,62,0,control,junior secondary school,.62068963,1,0,0,bachelor's degree,no rank 4,0,1.9821,.77369398,0,no second job,0,not in quota
2285,186,11,62,0,control,junior secondary school,.36666667,0,1,0,bachelor's degree,rank 4,1,2.4907,.73769802,2.15,no second job,0,in quota
2293,186,11,62,0,control,junior secondary school,,0,1,0,bachelor's degree,rank 4,1,2.7919,.56,1.99,no second job,0,in quota
2279,186,11,62,0,control,junior secondary school,.7241379,1,0,0,bachelor's degree,no rank 4,0,.335,0,0,second job,56,not in quota
2288,186,11,62,0,control,junior secondary school,.69230771,0,1,0,bachelor's degree,rank 4,0,2.7444,.43130001,0,no second job,0,in quota
2287,186,11,62,0,control,junior secondary school,.36666667,1,0,0,no bachelor's degree,no rank 4,0,2.3323,.45824599,0,second job,1,not in quota
2281,186,11,62,0,control,junior secondary school,.69230771,0,1,0,bachelor's degree,rank 4,1,2.5518,.43130001,1.8,second job,2,in quota
2277,186,11,62,0,control,junior secondary school,.76923078,1,0,0,bachelor's degree,no rank 4,0,2.0308,.36930001,0,no second job,0,not in quota
2292,186,11,62,0,control,junior secondary school,.39393941,1,0,0,bachelor's degree,no rank 4,0,2.1687,.79981798,0,no second job,0,not in quota
2289,186,11,62,0,control,junior secondary school,.42424244,1,0,0,bachelor's degree,no rank 4,0,1.5999,.61198598,0,second job,2,not in quota
2278,186,11,62,0,control,junior secondary school,.24242425,1,0,0,no bachelor's degree,rank 4,0,2.431,.89854002,0,no second job,0,not in quota
1939,154,9,52,0,control,primary school,.48888889,1,0,0,no bachelor's degree,rank 4,0,2.4907,.43130001,0,no second job,0,not in quota
1947,154,9,52,0,control,primary school,.46666667,1,0,0,no bachelor's degree,rank 4,0,2.4907,.4736,0,no second job,0,not in quota
1943,154,9,52,0,control,primary school,.46666667,0,0,1,no bachelor's degree,no rank 4,0,2.0308,.36930001,0,no second job,0,not in quota
1942,154,9,52,0,control,primary school,.53333336,1,0,0,bachelor's degree,no rank 4,0,2.0806,.78748399,0,no second job,0,not in quota
1945,154,9,52,0,control,primary school,.31111112,1,0,0,no bachelor's degree,rank 4,0,2.431,.51590002,0,no second job,0,not in quota
1940,154,9,52,0,control,primary school,.62222224,1,0,0,bachelor's degree,no rank 4,0,2.0806,.36930001,0,no second job,0,not in quota
1941,154,9,52,0,control,primary school,.51111114,,,,,,,,,,,,
1944,154,9,52,0,control,primary school,.44444445,,,,,,,,,,,,
2024,160,9,54,0,control,primary school,.44444445,1,0,0,no bachelor's degree,rank 4,0,2.6144,.43130001,0,no second job,0,not in quota
2026,160,9,54,0,control,primary school,.44444445,1,0,0,no bachelor's degree,rank 4,0,2.8118,.43130001,0,no second job,0,not in quota
2016,160,9,54,0,control,primary school,.44444445,1,0,0,no bachelor's degree,rank 4,0,2.6144,.43130001,0,no second job,0,not in quota
2025,160,9,54,0,control,primary school,.44444445,1,0,0,no bachelor's degree,rank 4,0,2.5518,.43130001,0,no second job,0,not in quota
2021,160,9,54,0,control,primary school,.44444445,1,0,0,no bachelor's degree,rank 4,0,2.6786,.43130001,0,no second job,0,not in quota
2015,160,9,54,0,control,primary school,.44444445,1,0,0,no bachelor's degree,rank 4,0,2.6144,.43130001,0,no second job,0,not in quota
2017,160,9,54,0,control,primary school,,1,0,0,no bachelor's degree,rank 4,0,2.5518,1.0364521,0,no second job,0,not in quota
2022,160,9,54,0,control,primary school,.44444445,,,0,,,,,,,,,
2023,160,9,54,0,control,primary school,.44444445,,,0,,,,,,,,,
2028,160,9,54,0,control,primary school,.44444445,1,0,0,,,0,,,,,,
2019,160,9,54,0,control,primary school,.37777779,,,,,,,,,,,,
1982,157,9,53,0,treatment,primary school,.5777778,1,0,0,bachelor's degree,no rank 4,0,2.08,.4962,0,no second job,0,in quota
1972,157,9,53,0,treatment,primary school,.5777778,1,0,0,no bachelor's degree,rank 4,0,2.5518,.61797202,0,no second job,0,in quota
1990,157,9,53,0,treatment,primary school,.51111114,0,0,1,no bachelor's degree,no rank 4,0,2.1687,.36930001,0,no second job,0,not in quota
1976,157,9,53,0,treatment,primary school,.42222223,1,0,0,no bachelor's degree,rank 4,0,2.7444,.43130001,0,no second job,0,in quota
1975,157,9,53,0,treatment,primary school,,0,0,1,no bachelor's degree,no rank 4,0,1.14184,.22229999,0,no second job,0,not in quota
1977,157,9,53,0,treatment,primary school,.48888889,1,0,0,bachelor's degree,rank 4,0,2.1317,.4962,0,no second job,0,in quota
1983,157,9,53,0,treatment,primary school,.46666667,1,0,0,no bachelor's degree,rank 4,0,2.5518,.82191598,0,no second job,0,in quota
1978,157,9,53,0,treatment,primary school,.48888889,0,1,0,bachelor's degree,rank 4,1,2.5518,.43130001,1.825,no second job,0,in quota
1980,157,9,53,0,treatment,primary school,.5777778,0,1,0,bachelor's degree,rank 4,1,2.3727,.43130001,1.6,no second job,0,in quota
1986,157,9,53,0,treatment,primary school,.53333336,0,1,0,bachelor's degree,no rank 4,1,2.1317,.4962,1.6,no second job,0,in quota
1981,157,9,53,0,treatment,primary school,.51111114,,,0,,,,,,,,,
1985,157,9,53,0,treatment,primary school,.44444445,0,0,1,,,0,,,,,,
1973,157,9,53,0,treatment,primary school,.62222224,,,0,,,,,,,,,
1987,157,9,53,0,treatment,primary school,.48888889,,,0,,,,,,,,,
1988,157,9,53,0,treatment,primary school,.48888889,,,0,,,,,,,,,
1991,158,9,53,0,control,primary school,.64444447,1,0,0,no bachelor's degree,rank 4,0,2.431,.43130001,0,second job,0,not in quota
1995,158,9,53,0,control,primary school,.60000002,1,0,0,no bachelor's degree,rank 4,0,2.8118,.89561599,0,second job,12,not in quota
1996,158,9,53,0,control,primary school,.48888889,0,0,1,no bachelor's degree,no rank 4,0,2.2764,.82272202,0,second job,14,not in quota
1992,158,9,53,0,control,primary school,.51111114,0,0,1,no bachelor's degree,no rank 4,0,2.0452,.78252798,0,second job,6,not in quota
2000,158,9,53,0,control,primary school,.42222223,1,0,0,no bachelor's degree,rank 4,0,2.5518,.915452,0,no second job,0,in quota
1997,158,9,53,0,control,primary school,.73333335,0,0,1,no bachelor's degree,no rank 4,0,2.3323,.82270002,0,second job,1,not in quota
1994,158,9,53,0,control,primary school,,0,0,1,no bachelor's degree,no rank 4,0,.05,0,0,no second job,0,not in quota
2001,158,9,53,0,control,primary school,,0,0,1,no bachelor's degree,no rank 4,0,.05,0,0,no second job,0,not in quota
1993,158,9,53,0,control,primary school,,0,0,1,no bachelor's degree,no rank 4,0,.05,0,0,no second job,0,not in quota
1998,158,9,53,0,control,primary school,.66666669,,,,,,,,,,,,
2004,159,9,53,0,control,primary school,.44444445,0,0,1,no bachelor's degree,no rank 4,0,1.9962,.45152399,0,no second job,0,not in quota
2008,159,9,53,0,control,primary school,.46666667,1,0,0,no bachelor's degree,rank 4,0,2.4907,.72267002,0,no second job,0,not in quota
2009,159,9,53,0,control,primary school,,0,0,1,no bachelor's degree,no rank 4,0,.05,0,0,second job,12,not in quota
2014,159,9,53,0,control,primary school,.44444445,0,0,1,no bachelor's degree,no rank 4,0,1.9962,.36930001,0,no second job,0,not in quota
2012,159,9,53,0,control,primary school,.46666667,1,0,0,no bachelor's degree,rank 4,0,2.5518,.43130001,0,second job,3,not in quota
2010,159,9,53,0,control,primary school,.44444445,1,0,0,no bachelor's degree,rank 4,0,2.7444,.51590002,0,no second job,0,in quota
2006,159,9,53,0,control,primary school,,1,0,0,no bachelor's degree,rank 4,0,2.6786,.958332,0,second job,4,not in quota
2005,159,9,53,0,control,primary school,.42222223,,,0,,,,,,,,,
2013,159,9,53,0,control,primary school,.48888889,,,0,,,,,,,,,
1906,151,9,51,0,treatment,primary school,.53333336,1,0,0,no bachelor's degree,rank 4,0,2.7444,.4736,0,no second job,0,in quota
1913,151,9,51,0,treatment,primary school,.55555558,0,0,1,no bachelor's degree,no rank 4,0,2.2764,.36930001,0,no second job,0,not in quota
1910,151,9,51,0,treatment,primary school,.48888889,1,0,0,no bachelor's degree,rank 4,0,2.7444,.43130001,0,second job,6,in quota
1915,151,9,51,0,treatment,primary school,.53333336,1,0,0,no bachelor's degree,rank 4,0,2.7444,.43130001,0,no second job,0,in quota
1912,151,9,51,0,treatment,primary school,.48888889,1,0,0,no bachelor's degree,rank 4,0,2.5518,.43130001,0,no second job,0,not in quota
1914,151,9,51,0,treatment,primary school,.48888889,0,1,0,bachelor's degree,rank 4,1,2.49,.43130001,1.8,no second job,0,in quota
1911,151,9,51,0,treatment,primary school,,0,1,0,bachelor's degree,rank 4,1,2.6786,.86246002,1.95466,no second job,0,in quota
1905,151,9,51,0,treatment,primary school,,0,0,1,no bachelor's degree,no rank 4,0,1.9484,.36930001,0,no second job,0,not in quota
1923,152,9,51,0,control,primary school,.5777778,1,0,0,no bachelor's degree,rank 4,0,2.6144,.51590002,0,second job,21,not in quota
1920,152,9,51,0,control,primary school,.5777778,1,0,0,no bachelor's degree,rank 4,0,2.5518,.5582,0,no second job,0,not in quota
1922,152,9,51,0,control,primary school,.51111114,1,0,0,no bachelor's degree,rank 4,0,2.4907,.59460002,0,no second job,0,not in quota
1918,152,9,51,0,control,primary school,,0,0,1,no bachelor's degree,no rank 4,0,0,0,0,no second job,0,not in quota
1924,152,9,51,0,control,primary school,.48888889,0,0,1,no bachelor's degree,no rank 4,0,1.7505,.3283,0,no second job,0,not in quota
1917,152,9,51,0,control,primary school,.46666667,0,0,1,no bachelor's degree,no rank 4,0,2.0806,.70357198,0,no second job,0,not in quota
1916,152,9,51,0,control,primary school,,1,0,0,no bachelor's degree,rank 4,0,2.6786,.958332,0,no second job,0,in quota
1925,152,9,51,0,control,primary school,.5777778,,,,,,,,,,,,
2032,161,9,54,0,control,primary school,,1,0,0,no bachelor's degree,rank 4,0,2.5518,1.0364521,0,no second job,0,not in quota
2036,161,9,54,0,control,primary school,.60000002,0,0,1,no bachelor's degree,no rank 4,0,1.9484,.36930001,0,no second job,0,not in quota
2035,161,9,54,0,control,primary school,.46666667,0,0,1,no bachelor's degree,no rank 4,0,2.3323,.73377597,0,second job,0,not in quota
2031,161,9,54,0,control,primary school,.35555556,1,0,0,no bachelor's degree,no rank 4,0,2.5083,.57783002,0,second job,12,not in quota
2034,161,9,54,0,control,primary school,.33333334,0,0,1,no bachelor's degree,no rank 4,0,2.3896,.83074403,0,second job,0,not in quota
2033,161,9,54,0,control,primary school,.46666667,0,0,1,no bachelor's degree,no rank 4,0,2.3896,.83074403,0,second job,0,not in quota
2037,161,9,54,0,control,primary school,.51111114,,,,,,,,,,,,
2052,162,9,54,0,treatment,primary school,.55555558,1,0,0,no bachelor's degree,rank 4,0,2.6786,.83733201,0,no second job,0,in quota
2039,162,9,54,0,treatment,primary school,.48888889,1,0,0,no bachelor's degree,rank 4,0,2.5518,.43130001,0,no second job,0,in quota
2048,162,9,54,0,treatment,primary school,.5777778,0,0,1,no bachelor's degree,no rank 4,0,1.9152,.36930001,0,second job,0,not in quota
